Log Time,Received Time,picoamps,ppm,pa offset,sample pressure,sample PPL,combustion pressure,combustion PPL,lph2,hph2,vac,internal temp.,external temp.,case temp.,needle valve,heater,glow plug,solenoid,battery status,battery charge,volts,current,is ignited,p1 tgt,p2 tgt,h2 tgt,altimeter,reporting status,message
07/30/2025 06:46:22.000-06:00,06:46:22.000-06:00,-11.09,12.90,-0.7,0.5702,28.51,1.0034,18.63,0.6507,1150,-0.5554,186.3,26.1,25.7,76,0.0000,0,1,Discharging,98,8.00,0.391,True,0.57,1.00,0.655,1284.48,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:23.000-06:00,06:46:23.000-06:00,-11.81,12.05,-0.7,0.5697,28.51,1.0034,18.61,0.6502,1123,-0.5554,186.3,26.1,25.7,72,0.0000,0,1,Discharging,98,8.00,0.396,True,0.57,1.00,0.655,1284.28,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:24.000-06:00,06:46:24.000-06:00,-12.26,11.51,-0.7,0.5702,28.54,1.0028,18.67,0.6507,1136,-0.5554,186.7,26.1,25.7,72,0.0000,0,1,Discharging,98,8.00,0.398,True,0.57,1.00,0.655,1284.23,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:25.000-06:00,06:46:25.000-06:00,-12.95,10.70,-0.7,0.5702,28.47,1.0028,18.67,0.6502,1119,-0.5554,186.7,26.1,25.7,72,0.0000,0,1,Discharging,98,8.00,0.389,True,0.57,1.00,0.655,1284.45,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:26.000-06:00,06:46:26.000-06:00,-13.43,10.13,-0.7,0.5702,28.5,1.0034,18.67,0.6507,1100,-0.5554,186.0,26.1,25.7,72,0.0000,0,1,Discharging,98,8.00,0.393,True,0.57,1.00,0.655,1283.99,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:27.000-06:00,06:46:27.000-06:00,-13.86,9.64,-0.7,0.5708,28.47,1.0023,18.7,0.6502,1102,-0.5554,186.0,26.1,25.7,72,0.0000,0,1,Discharging,98,8.00,0.391,True,0.57,1.00,0.655,1284.33,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:28.000-06:00,06:46:28.000-06:00,-13.95,9.52,-0.7,0.5697,28.49,1.0034,18.67,0.6502,1100,-0.5554,186.3,26.1,25.7,72,0.0000,0,1,Discharging,98,8.00,0.397,True,0.57,1.00,0.655,1284.35,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:29.000-06:00,06:46:29.000-06:00,-13.76,9.75,-0.7,0.5702,28.5,1.0034,18.67,0.6507,1136,-0.5554,186.0,26.1,25.7,72,0.0000,0,1,Discharging,98,8.00,0.387,True,0.57,1.00,0.655,1284.23,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:30.000-06:00,06:46:30.000-06:00,-13.72,9.80,-0.7,0.5697,28.45,1.0034,18.67,0.6502,1100,-0.5554,185.6,26.1,25.7,72,0.0000,0,1,Discharging,98,8.00,0.392,True,0.57,1.00,0.655,1284.26,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:31.000-06:00,06:46:31.000-06:00,-14.08,9.37,-0.7,0.5702,28.54,1.0039,18.64,0.6507,1089,-0.5554,185.6,26.1,25.7,72,0.0000,0,1,Discharging,98,8.00,0.388,True,0.57,1.00,0.655,1284.38,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:32.000-06:00,06:46:32.000-06:00,-14.22,9.21,-0.7,0.5697,28.47,1.0039,18.64,0.6497,1100,-0.5554,186.0,26.1,25.7,72,0.0000,0,1,Discharging,98,8.00,0.395,True,0.57,1.00,0.655,1284.35,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:33.000-06:00,06:46:33.000-06:00,-14.27,9.15,-0.7,0.5708,28.49,1.0039,18.65,0.6507,1104,-0.5554,186.3,26.1,25.7,67,0.0000,0,1,Discharging,98,8.00,0.404,True,0.57,1.00,0.655,1284.67,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:34.000-06:00,06:46:34.000-06:00,-14.93,8.37,-0.7,0.5697,28.44,1.0034,18.65,0.6502,1159,-0.5554,185.6,26.1,25.7,67,0.0000,0,1,Discharging,98,8.00,0.391,True,0.57,1.00,0.655,1284.13,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:35.000-06:00,06:46:35.000-06:00,-15.07,8.20,-0.7,0.5702,28.53,1.0034,18.65,0.6502,1127,-0.5554,186.0,26.1,25.8,67,0.0000,0,1,Discharging,98,8.00,0.396,True,0.57,1.00,0.655,1284.50,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:36.000-06:00,06:46:36.000-06:00,-15.34,7.89,-0.7,0.5702,28.51,1.0028,18.6,0.6502,1107,-0.5554,186.0,26.1,25.8,67,0.0000,0,1,Discharging,98,8.00,0.390,True,0.57,1.00,0.655,1284.13,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:37.000-06:00,06:46:37.000-06:00,-15.67,7.50,-0.7,0.5697,28.46,1.0028,18.63,0.6502,1062,-0.5554,186.0,26.1,25.7,67,0.0000,0,1,Discharging,98,8.00,0.394,True,0.57,1.00,0.655,1284.42,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:38.000-06:00,06:46:38.000-06:00,-15.29,7.95,-0.7,0.5702,28.51,1.0028,18.64,0.6502,1045,-0.5554,186.0,26.1,25.8,67,0.0000,0,1,Discharging,98,8.00,0.388,True,0.57,1.00,0.655,1284.23,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:39.000-06:00,06:46:39.000-06:00,-15.25,7.99,-0.7,0.5702,28.51,1.0034,18.68,0.6507,1092,-0.5554,185.6,26.1,25.7,67,0.0000,0,1,Discharging,98,8.00,0.398,True,0.57,1.00,0.655,1284.21,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:40.000-06:00,06:46:40.000-06:00,-15.49,7.71,-0.7,0.5697,28.47,1.0034,18.67,0.6502,1109,-0.5554,186.0,26.1,25.8,67,0.0000,0,1,Discharging,98,8.00,0.397,True,0.57,1.00,0.655,1284.16,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:41.000-06:00,06:46:41.000-06:00,-15.36,7.87,-0.7,0.5702,28.48,1.0039,18.64,0.6502,1089,-0.5580,186.0,26.1,25.8,67,0.0000,0,1,Discharging,98,8.00,0.393,True,0.57,1.00,0.655,1284.67,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:42.000-06:00,06:46:42.000-06:00,-15.65,7.52,-0.7,0.5702,28.5,1.0044,18.64,0.6507,1103,-0.5554,186.3,26.1,25.8,67,0.0000,0,1,Discharging,98,8.00,0.392,True,0.57,1.00,0.655,1284.26,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:43.000-06:00,06:46:43.000-06:00,-15.77,7.38,-0.7,0.5702,28.49,1.0034,18.66,0.6502,1108,-0.5554,186.0,26.1,25.8,63,0.0000,0,1,Discharging,98,8.00,0.396,True,0.57,1.00,0.655,1284.60,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:44.000-06:00,06:46:44.000-06:00,-15.75,7.40,-0.7,0.5708,28.5,1.0034,18.63,0.6502,1128,-0.5554,186.0,26.1,25.8,63,0.0000,0,1,Discharging,98,8.00,0.398,True,0.57,1.00,0.655,1284.42,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:45.000-06:00,06:46:45.000-06:00,-15.67,7.50,-0.7,0.5708,28.48,1.0028,18.6,0.6502,1102,-0.5580,186.0,26.1,25.8,63,0.0000,0,1,Discharging,98,8.00,0.400,True,0.57,1.00,0.655,1284.33,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:46.000-06:00,06:46:46.000-06:00,-15.84,7.30,-0.7,0.5702,28.46,1.0039,18.64,0.6507,1066,-0.5554,186.3,26.1,25.8,63,0.0000,0,1,Discharging,98,8.00,0.391,True,0.57,1.00,0.655,1284.55,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:47.000-06:00,06:46:47.000-06:00,-15.91,7.22,-0.7,0.5692,28.48,1.0028,18.67,0.6497,1023,-0.5554,186.0,26.1,25.8,63,0.0000,0,1,Discharging,98,8.00,0.391,True,0.57,1.00,0.655,1284.41,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:48.000-06:00,06:46:48.000-06:00,-16.04,7.07,-0.7,0.5702,28.45,1.0034,18.67,0.6502,1101,-0.5554,185.3,26.1,25.8,63,0.0000,0,1,Discharging,98,8.00,0.391,True,0.57,1.00,0.655,1284.35,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:49.000-06:00,06:46:49.000-06:00,-16.38,6.66,-0.7,0.5697,28.47,1.0028,18.61,0.6502,1085,-0.5554,185.6,26.1,25.8,63,0.0000,0,1,Discharging,98,8.00,0.395,True,0.57,1.00,0.655,1284.40,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:50.000-06:00,06:46:50.000-06:00,-16.09,7.00,-0.7,0.5702,28.47,1.0039,18.65,0.6507,1090,-0.5554,185.3,26.1,25.8,63,0.0000,0,1,Discharging,98,8.00,0.388,True,0.57,1.00,0.655,1284.12,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:51.000-06:00,06:46:51.000-06:00,-16.37,6.67,-0.7,0.5708,28.49,1.0039,18.67,0.6502,1085,-0.5554,186.0,26.1,25.8,63,0.0000,0,1,Discharging,98,8.00,0.390,True,0.57,1.00,0.655,1284.41,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:52.000-06:00,06:46:52.000-06:00,-16.43,6.60,-0.7,0.5708,28.49,1.0034,18.69,0.6507,1080,-0.5554,186.0,26.1,25.8,63,0.0000,0,1,Discharging,98,8.00,0.392,True,0.57,1.00,0.655,1284.23,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:53.000-06:00,06:46:53.000-06:00,-16.18,6.90,-0.7,0.5702,28.46,1.0039,18.67,0.6502,1130,-0.5554,186.0,26.2,25.8,58,0.0000,0,1,Discharging,98,8.00,0.395,True,0.57,1.00,0.655,1284.33,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:54.000-06:00,06:46:54.000-06:00,-16.48,6.54,-0.7,0.5702,28.47,1.0039,18.67,0.6502,1011,-0.5554,185.6,26.1,25.8,58,0.0000,0,1,Discharging,98,8.00,0.393,True,0.57,1.00,0.655,1284.42,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:55.000-06:00,06:46:55.000-06:00,-16.35,6.69,-0.7,0.5702,28.44,1.0034,18.64,0.6502,1110,-0.5554,186.0,26.1,25.8,58,0.0000,0,1,Discharging,98,8.00,0.393,True,0.57,1.00,0.655,1284.53,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:56.000-06:00,06:46:56.000-06:00,-15.95,7.16,-0.7,0.5708,28.45,1.0039,18.61,0.6502,1104,-0.5554,186.0,26.1,25.8,58,0.0000,0,1,Discharging,98,8.00,0.389,True,0.57,1.00,0.655,1284.55,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:57.000-06:00,06:46:57.000-06:00,-16.37,6.68,-0.7,0.5708,28.47,1.0034,18.64,0.6502,1144,-0.5554,185.6,26.1,25.8,58,0.0000,0,1,Discharging,98,8.00,0.396,True,0.57,1.00,0.655,1284.19,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:58.000-06:00,06:46:58.000-06:00,-16.61,6.39,-0.7,0.5708,28.48,1.0028,18.67,0.6502,1093,-0.5554,185.6,26.1,25.8,58,0.0000,0,1,Discharging,98,8.00,0.391,True,0.57,1.00,0.655,1284.31,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:46:59.000-06:00,06:46:59.000-06:00,-16.82,6.14,-0.7,0.5697,28.52,1.0028,18.68,0.6502,1061,-0.5554,185.6,26.1,25.8,58,0.0000,0,1,Discharging,98,8.00,0.387,True,0.57,1.00,0.655,1283.72,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:00.000-06:00,06:47:00.000-06:00,-16.89,6.06,-0.7,0.5702,28.47,1.0034,18.65,0.6502,1073,-0.5554,185.6,26.1,25.8,58,0.0000,0,1,Discharging,98,8.00,0.391,True,0.57,1.00,0.655,1284.36,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:01.000-06:00,06:47:01.000-06:00,-16.44,6.59,-0.7,0.5697,28.48,1.0034,18.64,0.6497,1045,-0.5554,186.0,26.2,25.8,58,0.0000,0,1,Discharging,98,8.00,0.389,True,0.57,1.00,0.655,1284.72,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:02.000-06:00,06:47:02.000-06:00,-16.59,6.41,-0.7,0.5702,28.49,1.0039,18.65,0.6502,1143,-0.5554,185.6,26.1,25.8,58,0.0000,0,1,Discharging,98,8.00,0.398,True,0.57,1.00,0.655,1284.31,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:03.000-06:00,06:47:03.000-06:00,-16.81,6.15,-0.7,0.5708,28.52,1.0028,18.71,0.6502,1099,-0.5554,185.6,26.1,25.9,53,0.0000,0,1,Discharging,98,8.00,0.398,True,0.57,1.00,0.655,1284.21,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:04.000-06:00,06:47:04.000-06:00,-16.81,6.15,-0.7,0.5708,28.44,1.0039,18.63,0.6502,1045,-0.5554,186.0,26.2,25.8,53,0.0000,0,1,Discharging,98,8.00,0.401,True,0.57,1.00,0.655,1284.65,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:05.000-06:00,06:47:05.000-06:00,-16.44,6.59,-0.7,0.5702,28.48,1.0034,18.64,0.6502,1020,-0.5554,186.0,26.1,25.9,53,0.0000,0,1,Discharging,98,8.00,0.393,True,0.57,1.00,0.655,1284.60,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:06.000-06:00,06:47:06.000-06:00,-16.29,6.76,-0.7,0.5702,28.45,1.0039,18.65,0.6502,1007,-0.5554,185.3,26.1,25.8,53,0.0000,0,1,Discharging,98,8.00,0.387,True,0.57,1.00,0.655,1284.74,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:07.000-06:00,06:47:07.000-06:00,-16.76,6.21,-0.7,0.5713,28.47,1.0039,18.66,0.6502,1096,-0.5554,185.6,26.1,25.8,53,0.0000,0,1,Discharging,98,8.00,0.393,True,0.57,1.00,0.655,1284.36,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:08.000-06:00,06:47:08.000-06:00,-16.91,6.03,-0.7,0.5708,28.46,1.0034,18.69,0.6502,1055,-0.5580,185.6,26.1,25.8,53,0.0000,0,1,Discharging,98,8.00,0.393,True,0.57,1.00,0.655,1283.94,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:09.000-06:00,06:47:09.000-06:00,-16.68,6.31,-0.7,0.5713,28.48,1.0039,18.68,0.6502,1053,-0.5554,185.3,26.1,25.8,53,0.0000,0,1,Discharging,98,8.00,0.397,True,0.57,1.00,0.655,1284.19,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:10.000-06:00,06:47:10.000-06:00,-16.20,6.87,-0.7,0.5702,28.51,1.0034,18.66,0.6497,1017,-0.5554,185.6,26.1,25.8,53,0.0000,0,1,Discharging,98,8.00,0.387,True,0.57,1.00,0.655,1284.45,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:11.000-06:00,06:47:11.000-06:00,-16.38,6.66,-0.7,0.5718,28.47,1.0039,18.66,0.6502,1045,-0.5554,185.6,26.1,25.9,53,0.0000,0,1,Discharging,98,8.00,0.400,True,0.57,1.00,0.655,1284.58,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:12.000-06:00,06:47:12.000-06:00,-16.93,6.01,-0.7,0.5702,28.47,1.0039,18.64,0.6497,1078,-0.5554,185.6,26.1,25.9,53,0.0000,0,1,Discharging,98,8.00,0.389,True,0.57,1.00,0.655,1284.45,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:13.000-06:00,06:47:13.000-06:00,-17.01,5.92,-0.7,0.5708,28.49,1.0039,18.64,0.6502,1036,-0.5554,185.6,26.1,25.8,48,0.0000,0,1,Discharging,98,8.00,0.396,True,0.57,1.00,0.655,1284.48,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:14.000-06:00,06:47:14.000-06:00,-16.84,6.12,-0.7,0.5708,28.49,1.0044,18.63,0.6497,1056,-0.5554,186.0,26.1,25.9,48,0.0000,0,1,Discharging,98,8.00,0.392,True,0.57,1.00,0.655,1284.36,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:15.000-06:00,06:47:15.000-06:00,-16.60,6.40,-0.7,0.5702,28.53,1.0028,18.67,0.6502,1013,-0.5554,186.3,26.2,25.9,48,0.0000,0,1,Discharging,98,8.00,0.388,True,0.57,1.00,0.655,1284.53,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:16.000-06:00,06:47:16.000-06:00,-16.75,6.22,-0.7,0.5708,28.42,1.0034,18.64,0.6502,999,-0.5554,186.0,26.1,25.9,48,0.0000,0,1,Discharging,98,8.00,0.398,True,0.57,1.00,0.655,1284.84,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:17.000-06:00,06:47:17.000-06:00,-17.03,5.89,-0.7,0.5708,28.46,1.0039,18.64,0.6497,1033,-0.5554,186.0,26.1,25.9,48,0.0000,0,1,Discharging,98,8.00,0.395,True,0.57,1.00,0.655,1284.62,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:18.000-06:00,06:47:18.000-06:00,-17.11,5.80,-0.7,0.5708,28.49,1.0034,18.63,0.6502,1049,-0.5554,186.0,26.1,25.9,48,0.0000,0,1,Discharging,98,8.00,0.393,True,0.57,1.00,0.655,1284.65,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:19.000-06:00,06:47:19.000-06:00,-16.93,6.01,-0.7,0.5713,28.48,1.0028,18.68,0.6497,1109,-0.5580,186.0,26.1,25.9,48,0.0000,0,1,Discharging,98,8.00,0.390,True,0.57,1.00,0.655,1284.75,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:20.000-06:00,06:47:20.000-06:00,-16.82,6.14,-0.7,0.5702,28.51,1.0039,18.64,0.6502,1012,-0.5554,186.0,26.2,25.9,48,0.0000,0,1,Discharging,98,8.00,0.397,True,0.57,1.00,0.655,1284.36,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:21.000-06:00,06:47:21.000-06:00,-17.05,5.87,-0.7,0.5708,28.51,1.0039,18.63,0.6502,1013,-0.5554,185.3,26.1,25.9,48,0.0000,0,1,Discharging,98,8.00,0.398,True,0.57,1.00,0.655,1284.06,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:22.000-06:00,06:47:22.000-06:00,-17.18,5.72,-0.7,0.5702,28.47,1.0028,18.66,0.6497,1085,-0.5554,186.0,26.1,25.9,48,0.0000,0,1,Discharging,98,8.00,0.397,True,0.57,1.00,0.655,1284.87,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:23.000-06:00,06:47:23.000-06:00,-17.11,5.80,-0.7,0.5713,28.5,1.0039,18.71,0.6502,1090,-0.5554,185.6,26.1,25.9,43,0.0000,0,1,Discharging,98,8.00,0.396,True,0.57,1.00,0.655,1284.06,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:24.000-06:00,06:47:24.000-06:00,-16.98,5.95,-0.7,0.5708,28.49,1.0034,18.74,0.6502,1013,-0.5580,186.0,26.2,25.9,43,0.0000,0,1,Discharging,98,8.00,0.396,True,0.57,1.00,0.655,1284.38,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:25.000-06:00,06:47:25.000-06:00,-17.12,5.79,-0.7,0.5702,28.46,1.0044,18.64,0.6497,1056,-0.5554,186.3,26.2,25.9,43,0.0000,0,1,Discharging,98,8.00,0.393,True,0.57,1.00,0.655,1283.82,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:26.000-06:00,06:47:26.000-06:00,-16.82,6.14,-0.7,0.5708,28.47,1.0039,18.66,0.6502,1051,-0.5554,185.3,26.1,25.9,43,0.0000,0,1,Discharging,98,8.00,0.386,True,0.57,1.00,0.655,1284.67,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:27.000-06:00,06:47:27.000-06:00,-16.88,6.07,-0.7,0.5708,28.5,1.0039,18.64,0.6502,1038,-0.5554,185.6,26.2,25.9,43,0.0000,0,1,Discharging,98,8.00,0.385,True,0.57,1.00,0.655,1285.01,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:28.000-06:00,06:47:28.000-06:00,-17.09,5.82,-0.7,0.5708,28.47,1.0028,18.71,0.6502,1037,-0.5554,185.6,26.1,25.9,43,0.0000,0,1,Discharging,98,8.00,0.387,True,0.57,1.00,0.655,1284.33,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:29.000-06:00,06:47:29.000-06:00,-16.95,5.98,-0.7,0.5708,28.47,1.0034,18.67,0.6502,1036,-0.5580,186.0,26.2,25.9,43,0.0000,0,1,Discharging,98,8.00,0.395,True,0.57,1.00,0.655,1284.50,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:30.000-06:00,06:47:30.000-06:00,-17.22,5.67,-0.7,0.5697,28.52,1.0034,18.67,0.6497,998,-0.5554,186.0,26.2,25.9,43,0.0000,0,1,Discharging,98,8.00,0.384,True,0.57,1.00,0.655,1284.36,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:31.000-06:00,06:47:31.000-06:00,-17.45,5.39,-0.7,0.5708,28.49,1.0039,18.64,0.6497,997,-0.5580,185.6,26.2,25.9,43,0.0000,0,1,Discharging,98,8.00,0.387,True,0.57,1.00,0.655,1284.77,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:32.000-06:00,06:47:32.000-06:00,-17.47,5.37,-0.7,0.5702,28.47,1.0028,18.67,0.6502,1016,-0.5554,186.0,26.2,25.9,43,0.0000,0,1,Discharging,98,8.00,0.390,True,0.57,1.00,0.655,1284.89,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:33.000-06:00,06:47:33.000-06:00,-17.54,5.29,-0.7,0.5708,28.5,1.0034,18.7,0.6497,1060,-0.5554,186.7,26.2,25.9,38,0.0000,0,1,Discharging,98,8.00,0.398,True,0.57,1.00,0.655,1284.79,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:35.000-06:00,06:47:34.000-06:00,-17.38,5.48,-0.7,0.5708,28.53,1.0039,18.66,0.6497,1070,-0.5554,186.0,26.1,25.9,38,0.0000,0,1,Discharging,98,8.00,0.393,True,0.57,1.00,0.655,1284.29,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:36.000-06:00,06:47:35.000-06:00,-17.12,5.78,-0.7,0.5708,28.52,1.0034,18.69,0.6502,1003,-0.5554,186.0,26.2,26.0,38,0.0000,0,1,Discharging,98,8.00,0.392,True,0.57,1.00,0.655,1284.62,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:37.000-06:00,06:47:36.000-06:00,-17.52,5.32,-0.7,0.5702,28.5,1.0034,18.68,0.6497,1033,-0.5554,186.0,26.2,25.9,38,0.0000,0,1,Discharging,98,8.00,0.387,True,0.57,1.00,0.655,1284.43,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:38.000-06:00,06:47:37.000-06:00,-17.62,5.20,-0.7,0.5702,28.51,1.0039,18.68,0.6497,1058,-0.5554,186.0,26.2,25.9,38,0.0000,0,1,Discharging,98,8.00,0.394,True,0.57,1.00,0.655,1284.40,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:39.000-06:00,06:47:38.000-06:00,-17.35,5.51,-0.7,0.5702,28.5,1.0034,18.65,0.6497,1000,-0.5554,186.0,26.2,25.9,38,0.0000,0,1,Discharging,98,8.00,0.387,True,0.57,1.00,0.655,1284.87,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:40.000-06:00,06:47:39.000-06:00,-17.32,5.55,-0.7,0.5713,28.5,1.0039,18.69,0.6502,1062,-0.5580,186.0,26.2,26.0,38,0.0000,0,1,Discharging,98,8.00,0.396,True,0.57,1.00,0.655,1284.62,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:41.000-06:00,06:47:40.000-06:00,-17.35,5.52,-0.7,0.5697,28.48,1.0039,18.62,0.6497,1026,-0.5554,186.0,26.2,25.9,38,0.0000,0,1,Discharging,98,7.99,0.389,True,0.57,1.00,0.655,1284.09,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:42.000-06:00,06:47:41.000-06:00,-17.46,5.38,-0.7,0.5713,28.49,1.0044,18.65,0.6502,1011,-0.5554,186.0,26.2,26.0,38,0.0000,0,1,Discharging,98,8.00,0.396,True,0.57,1.00,0.655,1283.85,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:43.000-06:00,06:47:42.000-06:00,-17.60,5.22,-0.7,0.5702,28.48,1.0039,18.64,0.6497,1050,-0.5554,186.0,26.2,25.9,38,0.0000,0,1,Discharging,98,8.00,0.387,True,0.57,1.00,0.655,1284.55,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:44.000-06:00,06:47:43.000-06:00,-17.50,5.33,-0.7,0.5708,28.51,1.0034,18.7,0.6497,979,-0.5554,186.0,26.2,26.0,32,0.0000,0,1,Discharging,98,8.00,0.387,True,0.57,1.00,0.655,1284.26,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:45.000-06:00,06:47:44.000-06:00,-17.45,5.40,-0.7,0.5713,28.48,1.0034,18.71,0.6497,1014,-0.5580,186.3,26.2,26.0,32,0.0000,0,1,Discharging,98,8.00,0.387,True,0.57,1.00,0.655,1284.62,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:46.000-06:00,06:47:45.000-06:00,-17.81,4.98,-0.7,0.5702,28.5,1.0034,18.66,0.6497,1044,-0.5554,186.0,26.2,26.0,32,0.0000,0,1,Discharging,98,8.00,0.386,True,0.57,1.00,0.655,1284.62,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:47.000-06:00,06:47:46.000-06:00,-17.80,4.98,-0.7,0.5702,28.48,1.0039,18.66,0.6502,1030,-0.5554,186.0,26.2,25.9,32,0.0000,0,1,Discharging,98,8.00,0.397,True,0.57,1.00,0.655,1284.67,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:48.000-06:00,06:47:47.000-06:00,-17.40,5.46,-0.7,0.5708,28.47,1.0034,18.68,0.6497,1014,-0.5554,185.6,26.2,26.0,32,0.0000,0,1,Discharging,98,8.00,0.389,True,0.57,1.00,0.655,1284.72,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:49.000-06:00,06:47:48.000-06:00,-17.62,5.20,-0.7,0.5697,28.52,1.0044,18.66,0.6502,1018,-0.5554,186.0,26.2,26.0,32,0.0000,0,1,Discharging,98,8.00,0.401,True,0.57,1.00,0.655,1284.36,Enabled[1000]: Drive Levels FID Readings,
07/30/2025 06:47:50.000-06:00,06:47:50.000-06:00,-18.13,4.59,-0.7,0.5708,28.47,1.0044,18.63,0.6497,1013,-0.5554,186.3,26.2,26.0,32,0.0000,0,1,Discharging,98,8.00,0.389,True,0.57,1.00,0.655,1284.67,Enabled[1000]: Drive Levels FID Readings,
